Date,Start Time,End Time,Genre,Tempo,Energy,Danceability,Valence
2024-10-05,2024-10-05 05:45:00,2024-10-05 06:06:00,Classical,159.7,0.13,0.29,0.44
2024-10-05,2024-10-05 06:10:00,2024-10-05 06:15:00,Hip-Hop,73.86,0.97,0.26,0.36
2024-10-05,2024-10-05 06:23:00,2024-10-05 06:35:00,Rock,63.25,0.65,0.84,0.21
2024-10-05,2024-10-05 06:40:00,2024-10-05 06:52:00,Pop,73.7,0.6,0.2,0.29
2024-10-05,2024-10-05 06:53:00,2024-10-05 07:04:00,Electronic,173.59,0.58,0.24,0.45
2024-10-05,2024-10-05 07:09:00,2024-10-05 07:27:00,Electronic,81.52,0.53,0.17,0.27
2024-10-05,2024-10-05 07:34:00,2024-10-05 07:58:00,Classical,105.06,0.78,0.3,0.75
2024-10-05,2024-10-05 08:03:00,2024-10-05 08:28:00,Phonk,171.64,0.6,0.84,0.71
2024-10-05,2024-10-05 08:37:00,2024-10-05 08:55:00,Rock,110.63,0.53,0.12,0.69
2024-10-05,2024-10-05 08:58:00,2024-10-05 09:15:00,Classical,139.37,0.25,0.52,0.65
2024-10-05,2024-10-05 09:20:00,2024-10-05 09:43:00,Phonk,167.28,0.95,0.5,0.44
2024-10-05,2024-10-05 09:50:00,2024-10-05 10:19:00,R&B,163.3,0.59,0.31,0.67
2024-10-05,2024-10-05 10:20:00,2024-10-05 10:40:00,Hip-Hop,123.85,0.52,0.94,0.21
2024-10-05,2024-10-05 10:50:00,2024-10-05 10:57:00,Rock,93.39,0.65,0.62,0.53
2024-10-05,2024-10-05 11:06:00,2024-10-05 11:29:00,Phonk,93.97,0.91,0.87,0.15
2024-10-05,2024-10-05 11:38:00,2024-10-05 11:58:00,Electronic,133.06,0.82,0.82,0.29
2024-10-05,2024-10-05 11:59:00,2024-10-05 12:26:00,Techno,90.7,0.83,0.19,0.97
2024-10-05,2024-10-05 12:30:00,2024-10-05 12:47:00,Classical,165.39,0.34,0.22,0.11
2024-10-05,2024-10-05 12:48:00,2024-10-05 12:54:00,Techno,90.36,0.18,0.39,0.86
2024-10-05,2024-10-05 12:58:00,2024-10-05 13:08:00,Techno,170.27,0.31,0.38,0.59
2024-10-05,2024-10-05 13:18:00,2024-10-05 13:35:00,Electronic,89.0,0.85,0.53,0.62
2024-10-05,2024-10-05 13:41:00,2024-10-05 14:01:00,Classical,172.12,0.24,0.11,0.49
2024-10-05,2024-10-05 14:07:00,2024-10-05 14:15:00,Classical,130.17,0.94,0.26,0.14
2024-10-05,2024-10-05 14:24:00,2024-10-05 14:44:00,Phonk,138.26,0.12,0.81,0.58
2024-10-05,2024-10-05 14:46:00,2024-10-05 15:04:00,Phonk,171.7,0.61,0.24,0.1
2024-10-05,2024-10-05 15:12:00,2024-10-05 15:26:00,Pop,108.38,0.25,0.58,0.65
2024-10-05,2024-10-05 15:32:00,2024-10-05 15:38:00,Phonk,122.04,0.56,0.21,0.66
2024-10-05,2024-10-05 15:47:00,2024-10-05 16:11:00,R&B,72.44,0.24,0.35,0.88
2024-10-05,2024-10-05 16:17:00,2024-10-05 16:44:00,Classical,93.68,0.34,0.81,0.4
2024-10-05,2024-10-05 16:45:00,2024-10-05 17:12:00,Hip-Hop,61.25,0.4,0.98,0.28
2024-10-05,2024-10-05 17:19:00,2024-10-05 17:45:00,Phonk,163.17,0.55,0.77,0.19
2024-10-05,2024-10-05 17:46:00,2024-10-05 17:54:00,Techno,162.52,0.26,0.7,0.12
2024-10-05,2024-10-05 18:03:00,2024-10-05 18:25:00,Phonk,166.44,0.34,0.55,0.65
2024-10-05,2024-10-05 18:26:00,2024-10-05 18:49:00,Hip-Hop,95.94,0.89,0.95,0.78
2024-10-05,2024-10-05 18:53:00,2024-10-05 18:59:00,R&B,89.42,0.53,0.18,0.76
2024-10-05,2024-10-05 19:05:00,2024-10-05 19:35:00,Electronic,139.24,0.42,0.69,0.95
2024-10-05,2024-10-05 19:41:00,2024-10-05 19:54:00,Hip-Hop,64.27,0.31,0.82,0.72
2024-10-05,2024-10-05 20:01:00,2024-10-05 20:27:00,Techno,131.5,0.76,0.7,0.83
2024-10-05,2024-10-05 20:36:00,2024-10-05 20:58:00,Pop,69.27,0.82,0.96,0.52
2024-10-05,2024-10-05 21:08:00,2024-10-05 21:31:00,R&B,143.69,0.7,0.85,0.26
2024-10-05,2024-10-05 21:39:00,2024-10-05 22:04:00,Pop,171.74,0.4,0.85,0.53
2024-10-05,2024-10-05 22:13:00,2024-10-05 22:24:00,R&B,107.43,0.35,0.48,0.34
2024-10-05,2024-10-05 22:26:00,2024-10-05 22:34:00,Classical,167.34,0.37,0.17,0.24
2024-10-05,2024-10-05 22:42:00,2024-10-05 22:56:00,Classical,113.45,0.57,0.59,0.73
2024-10-05,2024-10-05 22:59:00,2024-10-05 23:28:00,Electronic,179.56,0.69,0.84,0.36
2024-10-05,2024-10-05 23:36:00,2024-10-05 23:43:00,R&B,65.57,0.71,0.99,0.27
2024-10-06,2024-10-06 00:00:00,2024-10-06 00:30:00,Classical,65.3,0.69,0.32,0.37
2024-10-06,2024-10-06 00:37:00,2024-10-06 01:04:00,Rock,72.14,0.59,0.66,0.46
2024-10-06,2024-10-06 01:14:00,2024-10-06 01:22:00,Classical,65.9,0.92,0.37,0.26
2024-10-06,2024-10-06 01:24:00,2024-10-06 01:49:00,R&B,100.48,0.37,0.53,0.21
2024-10-06,2024-10-06 01:59:00,2024-10-06 02:14:00,Electronic,133.77,0.64,0.88,0.2
2024-10-06,2024-10-06 02:24:00,2024-10-06 02:35:00,R&B,140.05,0.64,0.33,0.38
2024-10-06,2024-10-06 02:36:00,2024-10-06 03:01:00,R&B,143.8,0.53,0.68,0.8
2024-10-06,2024-10-06 03:07:00,2024-10-06 03:28:00,Pop,106.66,0.58,0.32,0.52
2024-10-06,2024-10-06 03:30:00,2024-10-06 03:53:00,Pop,67.32,0.99,0.82,0.43
2024-10-06,2024-10-06 04:01:00,2024-10-06 04:14:00,Electronic,69.17,0.66,0.75,0.92
2024-10-06,2024-10-06 04:19:00,2024-10-06 04:44:00,Phonk,154.62,0.48,0.24,0.94
2024-10-06,2024-10-06 04:46:00,2024-10-06 05:06:00,Classical,171.94,0.2,0.64,0.41
2024-10-06,2024-10-06 05:12:00,2024-10-06 05:22:00,Pop,127.95,0.63,0.34,0.68
2024-10-06,2024-10-06 05:30:00,2024-10-06 05:38:00,Pop,118.42,0.61,0.43,0.88
2024-10-06,2024-10-06 05:41:00,2024-10-06 05:58:00,Rock,114.23,0.27,0.3,0.18
2024-10-06,2024-10-06 05:59:00,2024-10-06 06:24:00,Rock,66.36,0.6,0.62,0.3
2024-10-06,2024-10-06 06:26:00,2024-10-06 06:34:00,R&B,163.57,0.45,0.34,0.24
2024-10-06,2024-10-06 06:42:00,2024-10-06 06:53:00,Pop,106.1,0.46,0.88,0.22
2024-10-06,2024-10-06 07:01:00,2024-10-06 07:21:00,Hip-Hop,139.42,0.81,0.86,0.55
2024-10-06,2024-10-06 07:25:00,2024-10-06 07:53:00,Techno,151.86,0.94,0.19,0.9
2024-10-06,2024-10-06 07:58:00,2024-10-06 08:16:00,Phonk,75.77,0.33,0.24,0.51
2024-10-06,2024-10-06 08:26:00,2024-10-06 08:49:00,R&B,115.29,0.37,0.78,0.4
2024-10-06,2024-10-06 08:58:00,2024-10-06 09:25:00,Techno,103.05,0.17,0.73,0.13
2024-10-06,2024-10-06 09:28:00,2024-10-06 09:51:00,R&B,100.36,0.99,0.19,0.96
2024-10-06,2024-10-06 10:01:00,2024-10-06 10:11:00,Techno,105.15,0.55,0.36,0.68
2024-10-06,2024-10-06 10:14:00,2024-10-06 10:21:00,Electronic,130.67,0.63,0.41,0.41
2024-10-06,2024-10-06 10:27:00,2024-10-06 10:43:00,Electronic,107.86,0.82,0.54,0.16
2024-10-06,2024-10-06 10:44:00,2024-10-06 10:50:00,Electronic,158.6,0.88,0.33,0.3
2024-10-06,2024-10-06 10:53:00,2024-10-06 11:20:00,Pop,82.52,0.8,0.39,0.65
2024-10-06,2024-10-06 11:24:00,2024-10-06 11:33:00,Electronic,110.25,0.47,0.46,0.84
2024-10-06,2024-10-06 11:36:00,2024-10-06 11:56:00,Techno,173.51,0.62,0.57,0.36
2024-10-06,2024-10-06 12:02:00,2024-10-06 12:16:00,Techno,131.3,0.99,0.15,0.61
2024-10-06,2024-10-06 12:26:00,2024-10-06 12:51:00,Techno,136.21,0.88,0.2,0.19
2024-10-06,2024-10-06 12:57:00,2024-10-06 13:09:00,Phonk,65.24,0.24,0.61,0.69
2024-10-06,2024-10-06 13:14:00,2024-10-06 13:36:00,R&B,85.96,0.3,0.86,0.91
2024-10-06,2024-10-06 13:41:00,2024-10-06 13:54:00,Rock,130.87,0.78,0.62,0.77
2024-10-06,2024-10-06 14:02:00,2024-10-06 14:13:00,Electronic,97.8,0.67,0.23,0.24
2024-10-06,2024-10-06 14:18:00,2024-10-06 14:39:00,Phonk,131.16,0.17,0.27,0.49
2024-10-06,2024-10-06 14:44:00,2024-10-06 15:07:00,Hip-Hop,135.18,0.64,0.28,0.92
2024-10-06,2024-10-06 15:10:00,2024-10-06 15:28:00,Rock,115.88,0.32,0.17,0.99
2024-10-06,2024-10-06 15:33:00,2024-10-06 15:48:00,Techno,119.36,0.74,0.86,0.69
2024-10-06,2024-10-06 15:50:00,2024-10-06 16:07:00,Pop,147.93,0.73,0.17,0.33
2024-10-06,2024-10-06 16:10:00,2024-10-06 16:17:00,Hip-Hop,91.31,0.51,0.76,0.48
2024-10-06,2024-10-06 16:26:00,2024-10-06 16:40:00,Pop,135.6,0.6,0.48,0.27
2024-10-06,2024-10-06 16:47:00,2024-10-06 16:52:00,Electronic,106.83,0.35,0.92,0.23
2024-10-06,2024-10-06 16:59:00,2024-10-06 17:04:00,Hip-Hop,97.62,0.73,0.92,0.66
2024-10-06,2024-10-06 17:11:00,2024-10-06 17:40:00,Hip-Hop,115.73,0.88,0.39,0.53
2024-10-06,2024-10-06 17:46:00,2024-10-06 17:51:00,R&B,95.55,0.12,0.14,0.89
2024-10-06,2024-10-06 17:56:00,2024-10-06 18:21:00,Hip-Hop,111.64,0.52,0.34,0.19
2024-10-06,2024-10-06 18:24:00,2024-10-06 18:43:00,R&B,132.42,0.65,0.84,0.38
2024-10-06,2024-10-06 18:47:00,2024-10-06 19:09:00,Classical,144.98,0.27,0.57,0.44
2024-10-06,2024-10-06 19:18:00,2024-10-06 19:36:00,Rock,68.25,0.94,1.0,0.7
2024-10-06,2024-10-06 19:37:00,2024-10-06 19:46:00,Classical,61.6,0.33,0.75,0.58
2024-10-06,2024-10-06 19:49:00,2024-10-06 20:03:00,Rock,101.8,0.11,0.7,0.88
2024-10-06,2024-10-06 20:12:00,2024-10-06 20:26:00,Hip-Hop,179.94,0.62,0.66,0.4
2024-10-06,2024-10-06 20:34:00,2024-10-06 20:41:00,R&B,173.42,0.34,0.84,0.91
2024-10-06,2024-10-06 20:51:00,2024-10-06 21:21:00,Electronic,128.15,0.36,0.45,0.73
2024-10-06,2024-10-06 21:25:00,2024-10-06 21:53:00,Pop,177.95,0.56,0.9,0.65
2024-10-06,2024-10-06 21:58:00,2024-10-06 22:06:00,Electronic,164.39,0.66,0.89,0.19
2024-10-06,2024-10-06 22:11:00,2024-10-06 22:19:00,Hip-Hop,140.94,0.93,0.26,0.83
2024-10-06,2024-10-06 22:29:00,2024-10-06 22:45:00,Hip-Hop,112.92,0.7,0.36,0.43
2024-10-06,2024-10-06 22:55:00,2024-10-06 23:07:00,Techno,95.08,0.95,0.38,0.91
2024-10-06,2024-10-06 23:16:00,2024-10-06 23:42:00,Electronic,121.3,0.83,0.34,0.49
2024-10-07,2024-10-07 00:00:00,2024-10-07 00:05:00,Classical,89.01,0.37,0.33,0.51
2024-10-07,2024-10-07 00:15:00,2024-10-07 00:29:00,Rock,82.69,0.46,0.81,0.87
2024-10-07,2024-10-07 00:38:00,2024-10-07 00:57:00,Classical,142.02,0.71,0.79,0.25
2024-10-07,2024-10-07 00:58:00,2024-10-07 01:25:00,R&B,109.48,0.95,0.79,0.13
2024-10-07,2024-10-07 01:35:00,2024-10-07 02:03:00,Rock,133.43,0.43,0.81,0.71
2024-10-07,2024-10-07 02:08:00,2024-10-07 02:28:00,R&B,169.34,0.36,0.98,0.37
2024-10-07,2024-10-07 02:30:00,2024-10-07 02:58:00,R&B,168.71,0.39,0.24,0.52
2024-10-07,2024-10-07 03:06:00,2024-10-07 03:22:00,Pop,138.64,0.77,0.48,0.11
2024-10-07,2024-10-07 03:26:00,2024-10-07 03:37:00,Rock,165.85,0.13,0.45,0.33
2024-10-07,2024-10-07 03:45:00,2024-10-07 04:12:00,Classical,157.51,0.8,0.88,0.98
2024-10-07,2024-10-07 04:16:00,2024-10-07 04:21:00,Classical,116.42,0.26,0.82,0.18
2024-10-07,2024-10-07 04:29:00,2024-10-07 04:39:00,R&B,171.58,0.54,0.95,0.91
2024-10-07,2024-10-07 04:48:00,2024-10-07 05:01:00,Rock,168.7,0.5,0.93,0.55
2024-10-07,2024-10-07 05:10:00,2024-10-07 05:26:00,Electronic,80.23,0.39,0.67,0.45
2024-10-07,2024-10-07 05:27:00,2024-10-07 05:37:00,Phonk,80.86,0.54,0.99,0.38
2024-10-07,2024-10-07 05:43:00,2024-10-07 06:00:00,Phonk,80.66,0.86,0.41,0.92
2024-10-07,2024-10-07 06:02:00,2024-10-07 06:12:00,Electronic,70.64,0.64,0.54,0.28
2024-10-07,2024-10-07 06:16:00,2024-10-07 06:32:00,Electronic,71.14,0.38,0.19,0.96
2024-10-07,2024-10-07 06:38:00,2024-10-07 07:08:00,Hip-Hop,166.26,0.58,0.47,0.87
2024-10-07,2024-10-07 07:09:00,2024-10-07 07:39:00,R&B,104.96,0.88,0.94,0.51
2024-10-07,2024-10-07 07:49:00,2024-10-07 08:08:00,Electronic,176.29,0.6,0.41,0.6
2024-10-07,2024-10-07 08:16:00,2024-10-07 08:22:00,Electronic,60.52,0.44,0.98,0.16
2024-10-07,2024-10-07 08:26:00,2024-10-07 08:46:00,Rock,163.72,0.39,0.54,0.25
2024-10-07,2024-10-07 08:48:00,2024-10-07 08:55:00,Pop,113.06,0.72,0.78,0.3
2024-10-07,2024-10-07 09:03:00,2024-10-07 09:19:00,Rock,119.13,0.11,0.86,0.54
2024-10-07,2024-10-07 09:22:00,2024-10-07 09:39:00,Phonk,84.86,0.71,0.6,0.7
2024-10-07,2024-10-07 09:46:00,2024-10-07 10:01:00,Phonk,137.63,0.67,0.68,0.47
2024-10-07,2024-10-07 10:10:00,2024-10-07 10:38:00,Rock,67.56,0.79,0.56,0.65
2024-10-07,2024-10-07 10:41:00,2024-10-07 10:56:00,Electronic,139.8,0.32,0.21,0.61
2024-10-07,2024-10-07 10:57:00,2024-10-07 11:23:00,Hip-Hop,94.64,0.17,0.64,0.3
2024-10-07,2024-10-07 11:33:00,2024-10-07 11:51:00,Pop,103.93,0.5,0.91,0.49
2024-10-07,2024-10-07 11:58:00,2024-10-07 12:08:00,Hip-Hop,60.87,0.42,0.51,0.89
2024-10-07,2024-10-07 12:13:00,2024-10-07 12:21:00,Hip-Hop,107.51,0.49,0.19,0.44
2024-10-07,2024-10-07 12:28:00,2024-10-07 12:48:00,Electronic,96.97,0.96,0.61,0.3
2024-10-07,2024-10-07 12:58:00,2024-10-07 13:08:00,Phonk,63.42,0.58,0.24,0.16
2024-10-07,2024-10-07 13:14:00,2024-10-07 13:26:00,R&B,131.53,0.72,0.5,0.6
2024-10-07,2024-10-07 13:35:00,2024-10-07 13:47:00,Hip-Hop,120.17,0.55,0.43,0.31
2024-10-07,2024-10-07 13:48:00,2024-10-07 14:18:00,Phonk,100.36,0.8,0.61,0.57
2024-10-07,2024-10-07 14:26:00,2024-10-07 14:43:00,Pop,110.22,0.94,0.57,0.33
2024-10-07,2024-10-07 14:47:00,2024-10-07 14:52:00,Rock,132.96,0.36,0.11,0.19
2024-10-07,2024-10-07 14:54:00,2024-10-07 14:59:00,Classical,95.22,0.78,0.37,0.12
2024-10-07,2024-10-07 15:00:00,2024-10-07 15:14:00,Rock,170.12,0.12,0.25,0.54
2024-10-07,2024-10-07 15:21:00,2024-10-07 15:31:00,Hip-Hop,67.1,0.99,0.49,0.86
2024-10-07,2024-10-07 15:37:00,2024-10-07 15:45:00,R&B,81.81,0.49,0.14,0.74
2024-10-07,2024-10-07 15:49:00,2024-10-07 16:11:00,R&B,117.18,0.46,0.83,0.1
2024-10-07,2024-10-07 16:17:00,2024-10-07 16:45:00,Pop,84.77,0.52,0.42,0.97
2024-10-07,2024-10-07 16:53:00,2024-10-07 17:11:00,Rock,100.6,0.74,0.51,0.47
2024-10-07,2024-10-07 17:14:00,2024-10-07 17:40:00,Hip-Hop,150.89,0.17,0.98,0.74
2024-10-07,2024-10-07 17:46:00,2024-10-07 18:09:00,Rock,129.23,0.77,0.2,0.99
2024-10-07,2024-10-07 18:13:00,2024-10-07 18:22:00,Rock,88.06,0.68,0.67,0.52
2024-10-07,2024-10-07 18:25:00,2024-10-07 18:33:00,Classical,80.29,0.41,0.19,0.97
2024-10-07,2024-10-07 18:37:00,2024-10-07 19:05:00,Pop,98.19,0.68,0.42,0.94
2024-10-07,2024-10-07 19:11:00,2024-10-07 19:25:00,Electronic,149.67,0.49,0.9,0.51
2024-10-07,2024-10-07 19:27:00,2024-10-07 19:33:00,Pop,132.38,0.36,0.26,0.45
2024-10-07,2024-10-07 19:43:00,2024-10-07 20:01:00,Phonk,67.23,0.57,0.11,0.91
2024-10-07,2024-10-07 20:11:00,2024-10-07 20:39:00,R&B,120.96,0.72,0.59,0.39
2024-10-07,2024-10-07 20:47:00,2024-10-07 21:12:00,Pop,152.29,0.55,0.84,0.64
2024-10-07,2024-10-07 21:22:00,2024-10-07 21:42:00,Hip-Hop,107.17,0.33,0.29,0.34
2024-10-07,2024-10-07 21:47:00,2024-10-07 22:12:00,Phonk,179.37,0.72,0.44,0.77
2024-10-07,2024-10-07 22:16:00,2024-10-07 22:25:00,Rock,81.02,0.23,0.82,0.99
2024-10-07,2024-10-07 22:28:00,2024-10-07 22:50:00,Rock,110.07,0.65,0.87,0.75
2024-10-07,2024-10-07 22:56:00,2024-10-07 23:22:00,Pop,115.27,0.69,0.56,0.72
2024-10-08,2024-10-08 00:00:00,2024-10-08 00:17:00,Phonk,100.23,0.64,0.31,0.77
2024-10-08,2024-10-08 00:26:00,2024-10-08 00:51:00,Hip-Hop,114.26,0.72,0.2,0.25
2024-10-08,2024-10-08 01:01:00,2024-10-08 01:30:00,Phonk,67.93,0.75,0.12,0.23
2024-10-08,2024-10-08 01:37:00,2024-10-08 02:02:00,Rock,124.58,0.18,0.22,0.25
2024-10-08,2024-10-08 02:06:00,2024-10-08 02:27:00,Hip-Hop,172.69,0.75,0.55,0.75
2024-10-08,2024-10-08 02:34:00,2024-10-08 02:52:00,Rock,79.79,0.69,0.32,0.62
2024-10-08,2024-10-08 02:59:00,2024-10-08 03:23:00,Techno,153.02,0.69,0.67,0.43
2024-10-08,2024-10-08 03:25:00,2024-10-08 03:33:00,Techno,124.58,0.2,0.47,0.48
2024-10-08,2024-10-08 03:35:00,2024-10-08 03:48:00,Classical,60.78,0.5,0.8,0.57
2024-10-08,2024-10-08 03:50:00,2024-10-08 03:57:00,R&B,86.4,0.74,0.78,0.63
2024-10-08,2024-10-08 04:01:00,2024-10-08 04:31:00,Pop,146.9,0.5,0.47,0.29
2024-10-08,2024-10-08 04:41:00,2024-10-08 04:51:00,Rock,77.9,0.64,0.2,0.21
2024-10-08,2024-10-08 04:53:00,2024-10-08 05:01:00,Rock,133.45,0.63,0.27,0.88
2024-10-08,2024-10-08 05:03:00,2024-10-08 05:17:00,Phonk,135.55,0.56,0.99,0.88
2024-10-08,2024-10-08 05:20:00,2024-10-08 05:39:00,Hip-Hop,125.74,0.93,0.62,0.47
2024-10-08,2024-10-08 05:48:00,2024-10-08 06:07:00,Phonk,141.83,0.82,0.46,0.18
2024-10-08,2024-10-08 06:15:00,2024-10-08 06:28:00,Hip-Hop,133.24,0.68,0.94,0.28
2024-10-08,2024-10-08 06:38:00,2024-10-08 07:01:00,R&B,171.53,0.64,0.28,0.66
2024-10-08,2024-10-08 07:02:00,2024-10-08 07:21:00,Pop,126.06,0.32,0.9,0.59
2024-10-08,2024-10-08 07:26:00,2024-10-08 07:36:00,Techno,149.59,0.28,1.0,0.13
2024-10-08,2024-10-08 07:37:00,2024-10-08 07:57:00,Electronic,121.23,0.63,0.12,0.34
2024-10-08,2024-10-08 08:00:00,2024-10-08 08:30:00,Hip-Hop,107.82,0.6,0.33,0.88
2024-10-08,2024-10-08 08:36:00,2024-10-08 08:44:00,Techno,179.01,0.69,0.75,0.51
2024-10-08,2024-10-08 08:49:00,2024-10-08 09:18:00,Hip-Hop,169.75,0.89,0.55,0.48
2024-10-08,2024-10-08 09:23:00,2024-10-08 09:37:00,Phonk,105.16,0.34,0.65,0.59
2024-10-08,2024-10-08 09:47:00,2024-10-08 10:15:00,Classical,111.34,0.24,0.67,0.88
2024-10-08,2024-10-08 10:18:00,2024-10-08 10:26:00,Pop,166.62,0.32,0.52,0.85
2024-10-08,2024-10-08 10:27:00,2024-10-08 10:52:00,Electronic,64.84,0.38,0.6,0.58
2024-10-08,2024-10-08 10:56:00,2024-10-08 11:19:00,Phonk,94.75,0.17,0.92,0.52
2024-10-08,2024-10-08 11:28:00,2024-10-08 11:37:00,Hip-Hop,62.06,0.63,1.0,0.43
2024-10-08,2024-10-08 11:38:00,2024-10-08 11:57:00,Phonk,154.69,0.31,0.98,0.35
2024-10-08,2024-10-08 12:01:00,2024-10-08 12:06:00,Pop,157.93,0.76,0.42,0.11
2024-10-08,2024-10-08 12:15:00,2024-10-08 12:45:00,Techno,150.53,0.37,0.68,0.13
2024-10-08,2024-10-08 12:47:00,2024-10-08 12:59:00,R&B,148.82,0.62,0.74,0.48
2024-10-08,2024-10-08 13:02:00,2024-10-08 13:31:00,Pop,124.3,0.41,0.58,0.25
2024-10-08,2024-10-08 13:32:00,2024-10-08 13:54:00,Hip-Hop,150.32,0.27,0.69,0.31
2024-10-08,2024-10-08 13:56:00,2024-10-08 14:18:00,R&B,151.97,0.62,0.91,0.62
2024-10-08,2024-10-08 14:28:00,2024-10-08 14:36:00,Classical,122.67,0.64,0.51,0.14
2024-10-08,2024-10-08 14:38:00,2024-10-08 14:49:00,Rock,166.81,0.6,0.37,0.64
2024-10-08,2024-10-08 14:53:00,2024-10-08 15:05:00,R&B,145.46,0.27,0.46,0.69
2024-10-08,2024-10-08 15:14:00,2024-10-08 15:25:00,Hip-Hop,66.47,0.99,0.61,0.62
2024-10-08,2024-10-08 15:29:00,2024-10-08 15:53:00,Techno,75.55,0.66,0.51,0.83
2024-10-08,2024-10-08 16:02:00,2024-10-08 16:17:00,Rock,172.02,0.22,0.47,0.71
2024-10-08,2024-10-08 16:23:00,2024-10-08 16:32:00,Phonk,169.01,0.49,0.77,0.71
2024-10-08,2024-10-08 16:34:00,2024-10-08 16:42:00,Hip-Hop,103.37,0.18,0.45,0.19
2024-10-08,2024-10-08 16:52:00,2024-10-08 17:00:00,Techno,76.42,0.6,0.92,0.64
2024-10-08,2024-10-08 17:05:00,2024-10-08 17:20:00,Pop,120.55,0.72,0.86,0.21
2024-10-08,2024-10-08 17:27:00,2024-10-08 17:57:00,Phonk,103.57,0.65,0.41,0.77
2024-10-08,2024-10-08 18:06:00,2024-10-08 18:31:00,Electronic,85.29,0.86,0.34,0.8
2024-10-08,2024-10-08 18:37:00,2024-10-08 18:52:00,Pop,162.91,0.59,0.24,0.26
2024-10-08,2024-10-08 18:57:00,2024-10-08 19:04:00,Classical,134.68,0.34,0.13,0.26
2024-10-08,2024-10-08 19:11:00,2024-10-08 19:31:00,Pop,104.76,0.6,0.51,0.11
2024-10-08,2024-10-08 19:36:00,2024-10-08 19:54:00,Phonk,133.95,0.6,0.53,0.25
2024-10-08,2024-10-08 19:57:00,2024-10-08 20:02:00,Techno,125.16,0.94,0.91,0.77
2024-10-08,2024-10-08 20:12:00,2024-10-08 20:20:00,Rock,65.42,0.66,0.75,0.52
2024-10-08,2024-10-08 20:29:00,2024-10-08 20:36:00,Pop,141.61,0.8,0.86,0.35
2024-10-08,2024-10-08 20:44:00,2024-10-08 20:55:00,Techno,110.26,0.23,0.2,0.24
2024-10-08,2024-10-08 20:57:00,2024-10-08 21:02:00,Techno,80.06,0.48,0.6,0.66
2024-10-08,2024-10-08 21:11:00,2024-10-08 21:31:00,Classical,124.1,0.26,0.82,0.64
2024-10-08,2024-10-08 21:39:00,2024-10-08 21:54:00,Phonk,120.67,0.9,0.62,0.65
2024-10-08,2024-10-08 21:55:00,2024-10-08 22:22:00,Pop,125.7,0.87,0.44,0.41
2024-10-08,2024-10-08 22:23:00,2024-10-08 22:30:00,Phonk,115.4,0.68,0.42,0.1
2024-10-08,2024-10-08 22:36:00,2024-10-08 22:45:00,Electronic,118.95,0.14,0.96,0.3
2024-10-08,2024-10-08 22:51:00,2024-10-08 23:05:00,Hip-Hop,109.18,0.75,0.88,0.5
2024-10-08,2024-10-08 23:07:00,2024-10-08 23:29:00,Techno,108.76,0.66,0.64,0.45
2024-10-08,2024-10-08 23:37:00,2024-10-08 23:45:00,Pop,71.24,0.31,0.47,0.21
2024-10-09,2024-10-09 00:00:00,2024-10-09 00:05:00,Electronic,77.51,0.21,0.34,0.63
2024-10-09,2024-10-09 00:13:00,2024-10-09 00:38:00,Rock,78.73,0.11,0.71,0.48
2024-10-09,2024-10-09 00:42:00,2024-10-09 00:56:00,Classical,154.49,0.37,0.11,0.39
2024-10-09,2024-10-09 00:58:00,2024-10-09 01:25:00,Rock,91.06,0.43,0.85,0.83
2024-10-09,2024-10-09 01:28:00,2024-10-09 01:58:00,Classical,62.61,0.29,0.18,0.68
2024-10-09,2024-10-09 02:07:00,2024-10-09 02:25:00,Phonk,161.83,0.71,0.34,0.43
2024-10-09,2024-10-09 02:32:00,2024-10-09 02:41:00,Techno,170.07,0.85,0.88,0.19
2024-10-09,2024-10-09 02:42:00,2024-10-09 03:03:00,Electronic,163.06,0.12,0.65,0.59
2024-10-09,2024-10-09 03:08:00,2024-10-09 03:18:00,Hip-Hop,171.01,0.82,0.21,0.3
2024-10-09,2024-10-09 03:27:00,2024-10-09 03:38:00,Classical,120.23,0.3,0.86,0.38
2024-10-09,2024-10-09 03:39:00,2024-10-09 03:46:00,Techno,77.77,0.74,0.4,0.31
2024-10-09,2024-10-09 03:52:00,2024-10-09 04:16:00,Rock,126.58,0.21,0.41,0.88
2024-10-09,2024-10-09 04:20:00,2024-10-09 04:47:00,Techno,148.77,0.42,0.37,0.87
2024-10-09,2024-10-09 04:51:00,2024-10-09 05:12:00,Pop,132.79,0.51,0.12,0.56
2024-10-09,2024-10-09 05:15:00,2024-10-09 05:32:00,Techno,71.15,0.71,0.58,0.91
2024-10-09,2024-10-09 05:35:00,2024-10-09 05:41:00,Techno,164.45,0.75,0.67,0.28
2024-10-09,2024-10-09 05:44:00,2024-10-09 05:49:00,Phonk,83.1,0.67,0.97,0.7
2024-10-09,2024-10-09 05:56:00,2024-10-09 06:14:00,Techno,113.92,0.69,0.51,0.87
2024-10-09,2024-10-09 06:18:00,2024-10-09 06:36:00,Hip-Hop,177.55,0.49,0.43,0.87
2024-10-09,2024-10-09 06:40:00,2024-10-09 07:05:00,Rock,178.68,0.93,0.34,0.4
2024-10-09,2024-10-09 07:08:00,2024-10-09 07:29:00,Hip-Hop,83.86,0.96,0.77,0.15
2024-10-09,2024-10-09 07:35:00,2024-10-09 07:41:00,Phonk,166.38,0.3,0.17,0.3
